"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"IRAK3" 1.43020115984104 -0.235840234606285 1.06685843449586 -0.221060477173553 0.825045343599954 NA
"HELB" 0.558643412714802 -0.173403052544087 2.48129563583055 -0.0698840758997446 0.944285927729882 NA
"GRIP1" 0.365304429410903 0.309095005587987 2.98749362341178 0.103462984210488 0.917595526111924 NA
"CAND1" 4.67365737569872 1.38644159453161 0.42222584602416 3.28364927819287 0.00102472359120883 0.00834701374005715
"DYRK2" 1.37788386172567 2.02991077466094 1.08616108842472 1.86888556061695 0.0616387376311023 NA
"IFNG" 0.0491182010223942 -0.949019661945411 3.00304313111663 -0.316019324568453 0.75198784032986 NA
"IL26" 0 NA NA NA NA NA
"IL22" 0 NA NA NA NA NA
"MDM1" 0.678632972871509 1.00289536430437 2.10249593382394 0.477002284841685 0.633360494634169 NA
"RAP1B" 1.24009391648525 0.256460675430466 1.07549965972912 0.238457235304993 0.811526480033238 NA
"NUP107" 0.810067458222405 -0.740545820540717 1.6388338108846 -0.451873652851347 0.651360006008989 NA
"SLC35E3" 0.558335789847214 1.26421407951355 2.0603960108875 0.613578201876348 0.539494091591593 NA
"MDM2" 3.7736703592554 1.00067015321713 0.463342794918463 2.15967565308363 0.0307977872638455 0.114723726725808
"CPM" 4.72570076798974 -2.1163790001152 0.447432849583221 -4.73004832364584 2.24466400758314e-06 4.60472271414766e-05
"CPSF6" 4.01299354239886 0.52910808352268 0.454712999352501 1.16360887917459 0.244582551433479 0.453513031397661
"LYZ" 0.992974767290838 0.929673443236669 1.40075236475301 0.663695787085531 0.506885036311606 NA
"YEATS4" 0.416321966173419 -0.0166256384908133 2.89198342748373 -0.00574887059614963 0.995413090175149 NA
"FRS2" 2.19888230441472 0.671877943349793 0.72852982159409 0.922238079258942 0.35640440455483 0.5660883481288
"CCT2" 1.29577815145913 0.775186659501277 0.948381007379342 0.817378936808686 0.413711908941192 NA
"LRRC10" 0 NA NA NA NA NA
"BEST3" 0 NA NA NA NA NA
"RAB3IP" 1.00191874689009 0.0380767382404204 1.24039147161564 0.0306973557233706 0.975510899997242 NA
"ENSG00000258052" 0 NA NA NA NA NA
"MYRFL" 0.0546589569704892 -0.267601044933418 3.00139700473477 -0.0891588298753121 0.928955684021784 NA
"CNOT2" 1.41366558101399 0.764342661189208 0.919530663916281 0.831231291334943 0.405842980905574 NA
"KCNMB4" 0.714691338248511 -0.55812733369019 1.91183222592762 -0.291933217842579 0.770337685038779 NA
"PTPRB" 2.02238773789046 -1.44903248337673 0.7529892080081 -1.92437350756977 0.0543077827005252 0.173083775718413
"PTPRR" 0.0445548483432076 -0.947952473989526 3.00299551112192 -0.315668961368301 0.752253788173384 NA
"TSPAN8" 0.076614241348083 -0.711451199369887 3.00259691308921 -0.236945291014075 0.812699233113417 NA
"LGR5" 0 NA NA NA NA NA
"ZFC3H1" 4.47260662591559 0.00872774958066457 0.384931104543721 0.0226735368424176 0.981910684948389 0.989725199050054
"THAP2" 0.19331472471265 -0.718728698499903 2.99255916767814 -0.240171925842839 0.810196976728287 NA
"ENSG00000258064" 0 NA NA NA NA NA
"TMEM19" 0.911044130131976 0.0923465813512694 1.3751944200384 0.0671516550719359 0.94646097186243 NA
"RAB21" 3.71813766429141 0.137354170449838 0.439668740722664 0.312403766126458 0.754733688546945 0.863187763932961
"TBC1D15" 1.87460987997471 -0.56598705264223 0.673518489563936 -0.840343749150338 0.400715678454635 0.608765956368796
"TPH2" 0 NA NA NA NA NA
"TRHDE" 0.539804194503947 -2.1062426790077 2.49199910864124 -0.845202019416501 0.39799805503002 NA
"ATXN7L3B" 2.43784803758727 0.168829596195084 0.563243538333426 0.299745287259988 0.764371451714319 0.868553478521943
"KCNC2" 0.135379617994814 -0.380140954834652 2.99598069490965 -0.126883646306712 0.899032490373667 NA
"CAPS2" 0.506922221694539 -1.15260773217658 2.80942644216193 -0.410264427955486 0.681611983411235 NA
"GLIPR1L1" 0 NA NA NA NA NA
"GLIPR1L2" 0.173737696370677 -0.476536290735922 2.99459149592976 -0.159132319511235 0.873564625363538 NA
"GLIPR1" 0.86560973973888 -0.209218791891312 1.45849638424282 -0.143448276013332 0.88593615843256 NA
"KRR1" 1.98611141296171 1.15860216272901 0.712867942424718 1.62526899272282 0.104105255318444 0.260979869830143
"PHLDA1" 1.80868604735485 0.570248441863673 0.834956181176182 0.682968106254844 0.494626996178304 0.683838841892454
"NAP1L1" 6.91218970896261 -0.218362474521615 0.317573157266674 -0.687597391420116 0.491706351374687 0.682717159940164
"BBS10" 0.498881695095514 0.303639211466709 2.14390672529321 0.141628928107953 0.887373115929233 NA
"OSBPL8" 8.81741309158074 -0.0446315319079858 0.315239957909874 -0.141579551665674 0.887412119617024 0.941723681036208
"ZDHHC17" 1.47928844099128 -0.307003367603433 1.0186587858455 -0.301379983041736 0.763124756379829 NA
"CSRP2" 0.240263865264788 -0.736624952655501 2.99521423261976 -0.245933978489149 0.805733340416671 NA
"E2F7" 0.260797346430169 0.301227781129807 2.99076518187841 0.100719301854589 0.919773288625655 NA
"NAV3" 0.791287354628446 -0.383792363071252 1.33010410578504 -0.288543100800921 0.772931043037676 NA
"SYT1" 1.26587474309836 1.48963649788837 2.96856117168161 0.501804211447167 0.615805250400891 NA
"PAWR" 3.70845050173553 1.31431075139515 0.514122057862872 2.55641774418032 0.0105756071356648 0.051863204690558
"PPP1R12A" 4.38181943783991 0.0116218799233237 0.384452013496379 0.0302297283284565 0.975883839583226 0.985720998267701
"OTOGL" 0.138494380253257 -0.933605134955132 3.00115641944855 -0.311081797971289 0.755738438244469 NA
"PTPRQ" 0.339087336712465 -1.94472992895634 2.99458835671669 -0.649414776690233 0.516070315404689 NA
"MYF6" 0 NA NA NA NA NA
"MYF5" 0 NA NA NA NA NA
"LIN7A" 0.904329694520313 0.832472262274473 1.55936824140361 0.533852261557637 0.59344375265471 NA
"ACSS3" 1.08065221054209 -1.58762350390225 1.34086767393962 -1.18402698100524 0.23640238255177 NA
"PPFIA2" 0.14001594741705 -0.950546513891521 3.00215153076675 -0.316621764141516 0.751530619423868 NA
"CCDC59" 0.491901924142106 0.751706689373783 2.14075185274271 0.351141440522732 0.725482239849916 NA
"METTL25" 0.248174274698368 0.116041826593512 2.98969675959748 0.0388139118862127 0.969038753111762 NA
"TMTC2" 0.606875620479172 0.612927803886424 1.75560594764384 0.349126069383064 0.7269946659383 NA
"SLC6A15" 0 NA NA NA NA NA
"TSPAN19" 0 NA NA NA NA NA
"LRRIQ1" 0.169782707104108 -0.709694949041417 3.00105051517557 -0.236482173643084 0.813058538421138 NA
"ALX1" 0 NA NA NA NA NA
"RASSF9" 0.547782098862934 -1.25654033266154 2.98452466946885 -0.421018578105828 0.67374151584343 NA
"NTS" 0 NA NA NA NA NA
"MGAT4C" 0 NA NA NA NA NA
"C12orf50" 0 NA NA NA NA NA
"C12orf29" 0.635241660805724 1.06904434891989 1.82604673396908 0.58544194353461 0.558250592938323 NA
"CEP290" 1.80113652496083 1.58048329239929 0.811099966270731 1.94856781916293 0.0513470583614385 0.165092694268069
"TMTC3" 2.20589438036695 1.46027703031498 0.685758290936568 2.12943401430936 0.0332183687891155 0.120805378630079
"KITLG" 4.20983878123188 1.4074891267097 0.538887207411559 2.61184364251343 0.00900554307667909 0.0461851179267011
"DUSP6" 4.37590984721106 -1.50339478500762 0.464211680362145 -3.23859749464893 0.00120118959212436 0.00948256173945326
"POC1B" 0.734172416937709 1.00868389989808 1.62398480420352 0.621116587598112 0.534522916033655 NA
"POC1B-GALNT4" 0 NA NA NA NA NA
"GALNT4" 0.0220900658812028 -0.482533123619849 2.33799013169191 -0.206388006980448 0.83648783821807 NA
"ATP2B1" 2.9325387704601 0.949883591043411 0.567165181887801 1.67479179148787 0.0939750899850481 0.243858169479778
"CCER1" 0 NA NA NA NA NA
"EPYC" 0.0296274727000041 -0.473794443946747 2.65854042614027 -0.178216001264503 0.858553343690604 NA
"KERA" 0.0896667486335217 -0.041212858962591 3.00068831666505 -0.0137344684330276 0.989041824204589 NA
"LUM" 15.1619362294973 0.284999639860215 0.364082399015546 0.782788842940044 0.433751120412911 0.635464468992549
"DCN" 35.0518187798573 -1.74763091837201 0.309330488921084 -5.64972086801913 1.60708578033876e-08 5.70907424161805e-07
"BTG1" 5.60039150327873 0.133148602404567 0.357861382064618 0.37206753530205 0.709842566978907 0.83681562023859
"PLEKHG7" 0.0719310606802646 -0.304140707721225 3.00036358877999 -0.101367950490592 0.91925837719838 NA
"EEA1" 6.66282607987484 -0.348801133206135 0.328073421369887 -1.0631801008131 0.287700284730647 0.497371471466097
"NUDT4" 0.873407843855136 0.117936599119167 1.59083998700125 0.0741347967632362 0.940903127616538 NA
"UBE2N" 1.87793661701156 0.480660791968427 0.691581870523899 0.695016472314851 0.487044978589705 0.679131901786517
"MRPL42" 2.11376725255962 0.13308979501767 0.615388229435928 0.216269646788112 0.828777567540196 0.907604907610749
"SOCS2" 0.878131631607287 -0.181823071209761 1.74859632196565 -0.103982302219055 0.917183393211297 NA
"CRADD" 0.111953386868967 -0.943278991895989 2.99962417344888 -0.314465725488348 0.753167344149761 NA
"PLXNC1" 1.39903483396625 1.96985467445183 1.00957666542481 1.95116898192466 0.0510369474886612 NA
"CEP83" 1.83161870371993 1.80242135863494 0.916262616340522 1.96714492820155 0.0491665049080266 0.160383010970976
"TMCC3" 1.15996602686194 -0.758620300357669 1.1474607070847 -0.66112965409078 0.50852916945632 NA
"NDUFA12" 0.511132231224972 -0.298856679440742 2.97447480973597 -0.100473763792698 0.919968210880728 NA
"NR2C1" 0.680216931006478 0.356732958850511 1.95664226977808 0.182318947290744 0.855332430089863 NA
"FGD6" 2.50317885313276 2.01850670092093 0.697773361550665 2.89278268868734 0.00381845389682107 0.0236662897902974
"VEZT" 2.39192598731369 0.588337091189611 0.619970441886316 0.948976034082435 0.34263280130117 0.554981104585814
"METAP2" 1.71834854218385 -0.0762707995584627 0.875917006171171 -0.0870753724623516 0.93061160094516 0.963694132084341
"USP44" 0.134042638715224 -0.450614740343634 2.99825256752665 -0.150292455420245 0.880533885086716 NA
"NTN4" 5.12148470167744 1.04058740775165 0.495749940413778 2.0990167076634 0.0358154279438109 0.127543204890368
"SNRPF" 0.359103032202596 0.515323733300126 2.63073815019329 0.195885604678012 0.844699704795978 NA
"CCDC38" 0.107047041826816 -0.299781959330397 2.99608189530972 -0.100057999015213 0.920298279865818 NA
"AMDHD1" 0 NA NA NA NA NA
"HAL" 0.0698112638715604 -0.703664599955889 3.00251687188139 -0.234358250088689 0.814706867743621 NA
"LTA4H" 1.92605175438614 1.55991481282976 0.837473858652254 1.8626429908393 0.0625125115862011 0.189884198384363
"ELK3" 2.36426957379823 -0.221419955388919 0.682926475491089 -0.324222245490917 0.745769781496327 0.8593462711625
"CDK17" 3.53718843156954 1.2328296406755 0.486268859146751 2.53528396377002 0.0112356206897661 0.0537427965012948
"CFAP54" 0.0729161965220558 -0.0482211580633839 3.00031426010618 -0.0160720357545737 0.987176922868685 NA
"NEDD1" 0.611341860902706 1.74672990212361 1.99537739092854 0.875388239871146 0.381362696392274 NA
"TMPO" 2.55334823564999 1.37133498652711 0.622373158199645 2.20339673788955 0.0275667979212275 0.105799844986213
"SLC25A3" 5.30690189013656 0.255944443995915 0.357091000123215 0.716748514825634 0.473529284822279 0.670438094114033
"IKBIP" 0.871222866150018 0.992151291303578 1.32157076854753 0.750736407702175 0.452811307401644 NA
"APAF1" 1.20641500402798 1.06579432749717 1.10892690476689 0.961104219688149 0.336499768227782 NA
"ANKS1B" 0.950215204731805 2.08436031962008 1.50689965103551 1.38321109716082 0.166600148066932 NA
"GARIN6" 0.0341031488809138 -0.476782149780015 2.83047276234184 -0.168446118303411 0.866232329237307 NA
"BLTP3B" 2.76164121165055 0.536344627083037 0.541908114591208 0.989733522421291 0.32230438530026 0.535275184937091
"ACTR6" 0.812343963513251 0.32376727471962 1.43310162654129 0.225920666562227 0.821263123745102 NA
"DEPDC4" 0 NA NA NA NA NA
"SCYL2" 1.96071231172866 0.754020048554987 0.687761052845932 1.0963401394058 0.272929949672235 0.483016369012893
"SLC17A8" 0 NA NA NA NA NA
"NR1H4" 0 NA NA NA NA NA
"GAS2L3" 0.407945580319687 0.815105011825114 2.89825896667143 0.281239537666726 0.77852668124626 NA
"ANO4" 0.0400535294444048 -0.939749402831953 3.002612487888 -0.312977251184671 0.754297945450897 NA
"SLC5A8" 0.0690715353310432 -0.0555394514423771 2.99995450409665 -0.0185134312425519 0.985229262820214 NA
"UTP20" 1.85035346582889 1.47622317494312 0.856477490671795 1.72359833273051 0.0847803797392011 0.229930446919707
"ARL1" 3.29838945736897 0.37257183459775 0.473175263621434 0.787386542031553 0.431055622483179 0.634157492369984
"SPIC" 0 NA NA NA NA NA
"MYBPC1" 0.242955938019927 -0.0311514768831751 2.99246896110205 -0.0104099582278383 0.991694205064341 NA
"CHPT1" 1.39236585958978 -0.0434234121938556 0.895190109713682 -0.048507475364919 0.961311806976999 NA
"SYCP3" 0.374495777476063 0.34818294988336 2.98149990905636 0.116781137180567 0.907033491810427 NA
"GNPTAB" 2.89251916694388 0.683915362730153 0.518045447165553 1.32018410058836 0.186773559040039 0.378616129076989
"DRAM1" 0.621664544980039 -0.0191313197675682 1.85941766059075 -0.010288877089341 0.991790808661528 NA
"WASHC3" 0.557089891091208 0.273662472919763 1.9317097546284 0.141668525648879 0.887341837037489 NA
"NUP37" 0.304561119448005 0.188111392669431 2.99001612066441 0.0629131700559633 0.949835647433077 NA
"PARPBP" 0.171598498325889 -0.55218210534704 2.99584546799706 -0.184315950620849 0.853765601507405 NA
"PMCH" 0 NA NA NA NA NA
"IGF1" 0.659521614361971 -1.84542886915734 2.31608778738218 -0.796787099008534 0.425574688889953 NA
"PAH" 0.0479117574982927 -0.475176324378794 3.00299747696153 -0.158234007195898 0.874272407436073 NA
"ASCL1" 0.0341031488809138 -0.476782149780015 2.83047276234184 -0.168446118303411 0.866232329237307 NA
"C12orf42" 0.0257828115089915 -0.478749176669385 2.50001706588555 -0.191498363432093 0.848135162606165 NA
"STAB2" 0.0976300125885546 -1.16049559979513 3.00166061127038 -0.386617859273562 0.699039134411977 NA
"NT5DC3" 0.877029976008188 0.651676774142941 1.48778319907945 0.438018640448526 0.661372770911963 NA
"HSP90B1" 8.91996338434122 0.961991713406978 0.330417708443344 2.9114411510784 0.00359765670847845 0.0226839263891726
"C12orf73" 0.295219857586091 0.61514793145091 2.98854282324394 0.205835408034472 0.836919481763916 NA
"TDG" 0.378697138972126 0.398412417334628 2.98438026020956 0.133499213436914 0.893798586289815 NA
"GLT8D2" 0.586500001859761 -0.216113625840153 2.07130189807558 -0.104337096413102 0.916901839873426 NA
"HCFC2" 0.649338612229127 0.613529425267294 1.69543556237169 0.361871273013199 0.717448227975277 NA
"NFYB" 1.48865508359997 1.30950975200152 0.913494040064179 1.43351756505113 0.151709982848369 NA
"TXNRD1" 1.7247579507203 0.112385258087046 0.778478187691799 0.144365326946757 0.885211995042693 0.940416681823255
"EID3" 0.113001343425278 -0.427366831901423 2.99964966109973 -0.14247224849076 0.886706998236941 NA
"CHST11" 0.889774704303347 0.788291205769595 1.38413847515954 0.569517587955737 0.569004938375705 NA
"SLC41A2" 1.63992706862036 -0.32197139090675 0.821600931871679 -0.391882942699774 0.695144706773061 NA
"NOPCHAP1" 1.25340557838495 -0.550428833941219 1.11212174979851 -0.494935769434365 0.620645460581353 NA
"ALDH1L2" 0.951772159788908 -0.38184571013438 1.25704232636759 -0.303765197181371 0.761306783183447 NA
"WASHC4" 4.23011693973815 0.0834377143697697 0.408393800042505 0.204307005544858 0.838113595801984 0.912341145205971
"APPL2" 2.04069827959631 0.287963111320593 0.699836896782154 0.41147174812395 0.68072665315205 0.819996114831021
"C12orf75" 0.622983080799473 1.05582795085622 1.99334557268737 0.52967632171916 0.596336367660428 NA
"NUAK1" 1.54628291231111 -0.24066961113315 0.883040153005448 -0.272546622386337 0.785201748031963 NA
"CKAP4" 1.33923654060789 1.58845061366891 1.02236517241393 1.553701804922 0.120255562353528 NA
"TCP11L2" 1.09422340348995 -1.58343727637008 1.1690716203876 -1.35443992374487 0.175596067723912 NA
"POLR3B" 0.338861563075966 -0.191809118818054 2.91575994333687 -0.0657835770247062 0.947550131547034 NA
"RFX4" 0 NA NA NA NA NA
"RIC8B" 0.60607061248003 0.617574363001161 2.04986704693984 0.30127532608669 0.763204554294805 NA
"TMEM263" 2.76559392085235 1.60968683116388 0.646082804840152 2.49145592345881 0.0127220750988859 0.0593900717356647
"MTERF2" 1.22985611721551 0.391581403375296 1.07089765707039 0.365657166947706 0.714620911662076 NA
"CRY1" 1.35210978009671 0.661459976738832 0.981441226583993 0.673967996067489 0.500331660817741 NA
"ABTB3" 0.100889835071966 -0.22487819851333 2.99798162143685 -0.0750098656060313 0.940206862390192 NA
"PWP1" 0.810636386277207 0.394075669856224 1.3446350533941 0.293072584164385 0.769466671820148 NA
"PRDM4" 1.65713100982793 -0.000695362854970218 0.942405793016168 -0.000737859274766033 0.99941127353004 NA
"ASCL4" 0 NA NA NA NA NA
"WSCD2" 0 NA NA NA NA NA
"CMKLR1" 0.524440278784756 -1.01075695292694 1.96239478153557 -0.51506300487409 0.60650899349162 NA
"FICD" 0.33786433483378 0.923143363763668 2.9118129222526 0.317033885215922 0.751217890773802 NA
"SART3" 0.780058016295929 -0.162545131431119 1.47205248571424 -0.110420744510513 0.912075701984909 NA
"ISCU" 1.15045845953904 -0.800296439573505 1.0829415273325 -0.739002447846648 0.459905510961043 NA
"TMEM119" 0.325636651651222 -1.06649609268485 2.98496944236516 -0.357288780765475 0.720875628113821 NA
"SELPLG" 0.279390177980631 0.0133509509026982 2.99145007736677 0.00446303650651273 0.996439023898824 NA
"CORO1C" 4.43491153435122 -0.61470412688344 0.416071957729188 -1.47739859768088 0.139568821850443 0.31443463112942
"SSH1" 2.38124456624039 0.856394618512245 0.580928128089845 1.47418342666271 0.14043221092409 0.315319977846473
"DAO" 0 NA NA NA NA NA
"SVOP" 0 NA NA NA NA NA
"USP30" 0.713811998246454 -0.622985791863931 1.56509882414223 -0.398048853052692 0.690594175130982 NA
"ALKBH2" 0.251575539208809 0.4409641420678 2.99021649060093 0.147468968703059 0.882761871302148 NA
"UNG" 0.488588485656077 0.827449495608238 1.99059186760859 0.415680134673864 0.677644079535316 NA
"ACACB" 8.55502231890299 -2.74443526336638 0.393828904959316 -6.96859785761507 3.20115282353626e-12 3.58652237498505e-10
"FOXN4" 0.063891003132676 -0.402165113184012 2.99996487050121 -0.134056607508481 0.893357812035635 NA
"MYO1H" 0.0341031488809138 -0.476782149780015 2.83047276234184 -0.168446118303411 0.866232329237307 NA
"KCTD10" 2.5374031771595 -0.365480753330269 0.532690138141173 -0.686103847549378 0.49264762485359 0.683410896287791
"UBE3B" 1.30705152375301 0.899147517110437 1.05296339234629 0.853920965957695 0.393148781906839 NA
"MMAB" 0.354447105491459 0.483327117211257 2.91169131765766 0.165995314915481 0.868160637179134 NA
"MVK" 0.141128634003707 -0.275406646412182 2.99988793909236 -0.091805644745353 0.926852459147014 NA
"FAM222A" 0.246950871317529 -0.244712401714678 2.99138899623718 -0.0818056100435276 0.934801294860126 NA
"TRPV4" 0.076194124621357 -0.717960097200953 3.00215519984028 -0.239148228325821 0.810990645728758 NA
"GLTP" 0.670094279223954 0.654555401622667 2.11634284099492 0.309286089637043 0.757103911458777 NA
"TCHP" 0.372715227602841 0.360838930910231 2.98558426463364 0.120860407520439 0.903801602442096 NA
"GIT2" 2.39070143197023 0.442721186367397 0.607635593339621 0.728596532560183 0.466248500167952 0.663335753425355
"ANKRD13A" 1.26493460692242 0.203056735743509 1.11925258056213 0.181421726668278 0.856036566423348 NA
"C12orf76" 0.313611911755431 0.31375853756521 2.91995047436321 0.107453376459625 0.914429311291436 NA
"IFT81" 0.520289610360346 0.629255452844237 2.27792473572853 0.276240668962659 0.782363222678652 NA
"ATP2A2" 5.7094550826544 0.895704474811133 0.401967751182619 2.22829934037222 0.0258605603058581 0.101525353330141
"ANAPC7" 1.12551775458028 1.56122677106863 1.27063977347002 1.22869345322399 0.219186761722834 NA
"ARPC3" 0.630941649363884 0.012764075809401 1.83525907078382 0.00695491770758538 0.994450823275926 NA
"GPN3" 0.811665372906534 0.76582632228015 1.42160351567354 0.538705985063149 0.590089743333629 NA
"FAM216A" 0.0763647246839017 -0.198854525880505 2.99825539954381 -0.0663234112446729 0.947120344779781 NA
"VPS29" 0.89194047048849 -0.47653781092687 1.46271168409214 -0.325790664086096 0.74458274269297 NA
"RAD9B" 0.0844564610000681 -1.01950570268068 2.99990553057273 -0.339845935910534 0.733972552676226 NA
"PPTC7" 2.01799849577258 -0.291659578067323 0.674513512254626 -0.432399904180456 0.665450787749499 0.807690893630954
"TCTN1" 0.155607452414204 -0.463820456651614 2.99708265707957 -0.15475731226698 0.87701264555057 NA
"HVCN1" 0.120908410065499 -0.945120480053997 3.0007686544244 -0.314959461690088 0.752792433398914 NA
"PPP1CC" 5.80281736582733 0.487442565704417 0.379344286735891 1.28496087261171 0.198805957315854 0.395574968347735
"CCDC63" 0 NA NA NA NA NA
"MYL2" 0 NA NA NA NA NA
"CUX2" 0 NA NA NA NA NA
"PHETA1" 0.0590214251653008 -0.274705237138676 3.00102433884978 -0.0915371573573989 0.927065782853772 NA
"SH2B3" 1.00881881640919 -0.0748848470376906 1.28640892000764 -0.0582123194833303 0.953579507835337 NA
"ATXN2" 2.18196523263772 0.31337764143139 0.616465294151668 0.508345959463357 0.611210744093969 0.774448411285659
"BRAP" 0.637457318063741 -0.333511344855627 1.71602666945007 -0.194350910037142 0.845901125066847 NA
"ACAD10" 0.294016142645871 0.133560205398198 2.99348464275163 0.0446169669590919 0.964412618449346 NA
"ENSG00000257767" 0 NA NA NA NA NA
"ALDH2" 3.35907293389768 -2.23268716468965 0.51650058039888 -4.32271956590137 1.54117579803419e-05 0.000256539719981348
"MAPKAPK5" 1.8163936409591 -0.0707643373054553 0.697978734113456 -0.101384660945777 0.919245112521186 0.95945790362035
"TMEM116" 0.286404368095543 0.178509556885881 2.98970184990863 0.0597081467810364 0.952388083120833 NA
"ERP29" 0.707199889698809 1.57946721058486 1.53043382851658 1.03203887757487 0.302053905257716 NA
"NAA25" 1.52166241530412 1.10385161717521 0.884033202565325 1.24865402563163 0.211791643011394 NA
"TRAFD1" 0.931165340228206 1.19180077087203 1.5159470553638 0.786175722070994 0.431764547251719 NA
"HECTD4" 5.31498329657946 0.758425039204827 0.376619818419645 2.01376826739309 0.0440338687941561 0.148032286368585
"RPL6" 1.42399756544349 1.95359139374118 1.23480175995383 1.5821093369791 0.113624612477445 NA
"PTPN11" 2.6049809306237 -1.16567914660592 0.539363252244368 -2.16121350825323 0.0306788504241549 0.114723726725808
"RPH3A" 0 NA NA NA NA NA
"OAS1" 0.494039341542026 1.68914992076443 2.5171494550937 0.67105666584329 0.502184431407244 NA
"OAS3" 1.76111426663276 2.48155767433966 1.0596314976977 2.3419062945292 0.0191855311612164 0.0807622142667966
"OAS2" 1.54102544604494 1.19795691605894 0.950901691380967 1.25981153143096 0.207737358905536 NA
"DTX1" 0.160025368328258 -0.245006632611314 2.99978118118463 -0.0816748348673084 0.93490529035206 NA
"RASAL1" 0 NA NA NA NA NA
"CFAP73" 0 NA NA NA NA NA
"DDX54" 0.78776239748514 0.598551593184595 1.64500001860599 0.363861146756595 0.715961699153702 NA
"RITA1" 0.0864139997054683 -0.492614250239086 2.99721901124699 -0.164357108503104 0.869450026795131 NA
"IQCD" 0 NA NA NA NA NA
"TPCN1" 1.78017800073388 0.215825224133165 0.734175300771709 0.293969606313786 0.768781128388544 0.870707397743323
"SLC8B1" 0.631309054764271 0.268783847799807 1.99799284008768 0.134526932432856 0.892985915649765 NA
"PLBD2" 1.21681838025053 0.345223632986341 1.11636379440266 0.309239366877768 0.757139450019564 NA
"SDS" 0.163724141682325 0.553478402364898 2.99350454835498 0.184893122233287 0.853312865649311 NA
"SDSL" 0.0491659894801656 -0.270310236317841 3.00126021117626 -0.090065578223189 0.928235102614728 NA
"LHX5" 0 NA NA NA NA NA
"RBM19" 0.490120005175384 0.0634216149225101 2.13741922891019 0.0296720521948551 0.976328601221639 NA
"TBX5" 0.131090562826114 -0.963018683135353 3.00164723934467 -0.320830066409003 0.748339173172606 NA
"TBX3" 2.51757481969792 2.36506825448872 0.695968619186909 3.39823979025347 0.000678209464046417 0.00606019683670924
"MED13L" 8.69745922009527 0.880153568482891 0.390185014593939 2.25573390971679 0.0240873005612453 0.0973180395768483
"MAP1LC3B2" 0.042228230500034 -0.935755345155815 3.00241193426188 -0.311667874243866 0.755292945291186 NA
"SPRING1" 3.76249391118359 2.39050458465257 0.590444825835086 4.04865023801607 5.15138616160854e-05 0.0007249269511481
"RNFT2" 0.0703168589632431 -0.719177568993845 3.00210165456622 -0.239558033586228 0.810672901816064 NA
"HRK" 0 NA NA NA NA NA
"FBXW8" 0.405551332866618 -0.730533630710432 2.98778280971526 -0.244506939505436 0.80683822810206 NA
"TESC" 0 NA NA NA NA NA
"FBXO21" 1.80251689765903 1.82274949789801 0.821977263663626 2.21751814615145 0.02658770443833 0.103097389337358
"NOS1" 0 NA NA NA NA NA
"KSR2" 0.439125446931983 1.24619059411157 2.98313357357263 0.417745489223642 0.676133209566602 NA
"RFC5" 0.154048358079739 -0.647588617064104 2.9998569922079 -0.2158731628695 0.82908661680494 NA
"WSB2" 3.65048545904275 1.65063747089566 0.54155649897838 3.0479506275144 0.00230407779835605 0.0157553488887586
"VSIG10" 0.639973648944009 -0.452262186325315 2.16084160322883 -0.209299092376565 0.834214760266329 NA
"PEBP1" 2.08900675581286 0.598596519566959 0.636578347729271 0.940334401416893 0.347046058908066 0.559151089380086
"TAOK3" 1.69102147322799 0.702502878358238 0.818750005916714 0.858018776527128 0.390882095406314 0.598968723786739
"SUDS3" 1.45742300101018 1.30624484996881 0.986842809897499 1.3236605028358 0.185615821551132 NA
"SRRM4" 0 NA NA NA NA NA
"HSPB8" 0.36660390358879 -0.577395868806058 2.91202494056437 -0.19827985013554 0.842826115971265 NA
"CCDC60" 0 NA NA NA NA NA
"TMEM233" 0 NA NA NA NA NA
"PRKAB1" 0.301341392143631 0.0131059230428531 2.98680091990095 0.00438794663398177 0.99649893636208 NA
"CIT" 0.681414541969439 1.70010892221288 2.46773052870226 0.688936211810349 0.490863410168181 NA
"BICDL1" 0.325274164638663 0.89837935963547 2.9878679168441 0.300675727521574 0.763661779414566 NA
"RAB35" 1.35327654544764 0.67817623245281 1.13588816598925 0.597044896459664 0.550477406027461 NA
"GCN1" 4.09043061144917 0.695338019302263 0.427221867002868 1.62758059221158 0.103613847095249 0.260317303309493
"RPLP0" 5.36335989690387 0.321198938359362 0.386384452757498 0.831293640484423 0.405807766331445 0.613320247365124
"PXN" 0.95361685519884 1.39457265067242 1.35741845629263 1.02737121644954 0.30424569967444 NA
"SIRT4" 0.0356311811859809 -0.488487330028415 2.88880408550196 -0.169096731924461 0.865720555461531 NA
"PLA2G1B" 0 NA NA NA NA NA
"MSI1" 0.0944687498987186 -0.690974629673654 3.00104874449072 -0.23024438738029 0.817901872088649 NA
"COX6A1" 0.349366209189617 0.44952000423909 2.89810050732699 0.155108493684954 0.876735786235207 NA
"ENSG00000111780" 0 NA NA NA NA NA
"TRIAP1" 0.389331205070655 -0.270903813872407 2.91550123063508 -0.0929184357824455 0.925968359473468 NA
"GATC" 0.668259402405113 0.857077989974951 1.68410525560474 0.508921866446636 0.610806992198696 NA
"SRSF9" 0.632056336047353 0.943899557327346 1.60725090753638 0.587275796766646 0.557018493545827 NA
